data_num,Embedding,Model,Metric,Cluster Number,Value
2,SCANIT_emb_seed1,SCANIT,Completeness,7,0.5731136016493866
2,SCANIT_emb_seed1,SCANIT,Completeness,8,0.6017921263988297
2,SCANIT_emb_seed1,SCANIT,Completeness,10,0.5813933503825189
2,SCANIT_emb_seed1,SCANIT,Homogeneity,6,0.6083531645599437
2,SCANIT_emb_seed1,SCANIT,Homogeneity,7,0.5734249722929501
2,SCANIT_emb_seed1,SCANIT,Homogeneity,8,0.6064055418222035
2,SCANIT_emb_seed1,SCANIT,Homogeneity,10,0.6584296042983606
2,SCANIT_emb_seed1,SCANIT,NMI,6,0.6449186282292098
2,SCANIT_emb_seed1,SCANIT,NMI,7,0.5732692446910045
2,SCANIT_emb_seed1,SCANIT,NMI,8,0.6040900261139327
2,SCANIT_emb_seed1,SCANIT,NMI,10,0.6175181104304018
2,SCANIT_emb_seed2,SCANIT,ARI,5,0.5874392080941845
2,SCANIT_emb_seed2,SCANIT,ARI,7,0.4258587749820902
2,SCANIT_emb_seed2,SCANIT,ARI,8,0.4818597494221844
2,SCANIT_emb_seed2,SCANIT,ARI,9,0.4810415449865332
2,SCANIT_emb_seed2,SCANIT,ARI,10,0.5019995941702275
2,SCANIT_emb_seed2,SCANIT,Completeness,5,0.7393450099260107
2,SCANIT_emb_seed2,SCANIT,Completeness,7,0.5968734262381328
2,SCANIT_emb_seed2,SCANIT,Completeness,8,0.6214549665739555
2,SCANIT_emb_seed2,SCANIT,Completeness,9,0.6158193257146323
2,SCANIT_emb_seed2,SCANIT,Completeness,10,0.6131023044680507
2,SCANIT_emb_seed2,SCANIT,Homogeneity,5,0.5908944480946805
2,SCANIT_emb_seed2,SCANIT,Homogeneity,7,0.5985256682808462
2,SCANIT_emb_seed2,SCANIT,Homogeneity,8,0.6630801579130625
2,SCANIT_emb_seed2,SCANIT,Homogeneity,9,0.6839496222741779
2,SCANIT_emb_seed2,SCANIT,Homogeneity,10,0.7038881851697343
2,SCANIT_emb_seed2,SCANIT,NMI,5,0.6568364198756023
2,SCANIT_emb_seed2,SCANIT,NMI,7,0.5976984054216797
2,SCANIT_emb_seed2,SCANIT,NMI,8,0.6415931317480923
2,SCANIT_emb_seed2,SCANIT,NMI,9,0.6480988730549174
2,SCANIT_emb_seed2,SCANIT,NMI,10,0.6553661120728211
2,SCANIT_emb_seed3,SCANIT,ARI,5,0.5694897854962918
2,SCANIT_emb_seed3,SCANIT,ARI,7,0.4523442365811391
2,SCANIT_emb_seed3,SCANIT,ARI,8,0.5024943003340784
2,SCANIT_emb_seed3,SCANIT,ARI,10,0.4005500483025276
2,SCANIT_emb_seed3,SCANIT,Completeness,5,0.6879836545769834
2,SCANIT_emb_seed3,SCANIT,Completeness,7,0.6044013199878403
2,SCANIT_emb_seed3,SCANIT,Completeness,8,0.6175218343973344
2,SCANIT_emb_seed3,SCANIT,Completeness,10,0.549715551094937
2,SCANIT_emb_seed3,SCANIT,Homogeneity,5,0.5559664713405784
2,SCANIT_emb_seed3,SCANIT,Homogeneity,7,0.6019159660436004
2,SCANIT_emb_seed3,SCANIT,Homogeneity,8,0.6483897188098139
2,SCANIT_emb_seed3,SCANIT,Homogeneity,10,0.6434685632139091
2,SCANIT_emb_seed3,SCANIT,NMI,5,0.614969743249191
2,SCANIT_emb_seed3,SCANIT,NMI,7,0.6031560827505648
2,SCANIT_emb_seed3,SCANIT,NMI,8,0.632579436611381
2,SCANIT_emb_seed3,SCANIT,NMI,10,0.5929087918578214
2,SCANIT_emb_seed4,SCANIT,ARI,6,0.441800469438127
2,SCANIT_emb_seed4,SCANIT,ARI,7,0.4521586860239419
2,SCANIT_emb_seed4,SCANIT,ARI,8,0.4559972885866196
2,SCANIT_emb_seed4,SCANIT,ARI,10,0.4631878294852316
2,SCANIT_emb_seed4,SCANIT,Completeness,6,0.6135773304821815
2,SCANIT_emb_seed4,SCANIT,Completeness,7,0.615537786649329
2,SCANIT_emb_seed4,SCANIT,Completeness,8,0.5927597221033033
2,SCANIT_emb_seed4,SCANIT,Completeness,10,0.57828000156834
2,SCANIT_emb_seed4,SCANIT,Homogeneity,6,0.5643363066477342
2,SCANIT_emb_seed4,SCANIT,Homogeneity,7,0.604819742231917
2,SCANIT_emb_seed4,SCANIT,Homogeneity,8,0.6299776438287157
2,SCANIT_emb_seed4,SCANIT,Homogeneity,10,0.6867096155547134
2,SCANIT_emb_seed4,SCANIT,NMI,6,0.5879275926727385
2,SCANIT_emb_seed4,SCANIT,NMI,7,0.6101316977108266
2,SCANIT_emb_seed4,SCANIT,NMI,8,0.6108021795955385
2,SCANIT_emb_seed4,SCANIT,NMI,10,0.6278477422812624
2,SCANIT_emb_seed5,SCANIT,ARI,5,0.5661661413242626
2,SCANIT_emb_seed5,SCANIT,ARI,6,0.4370704413090256
2,SCANIT_emb_seed5,SCANIT,ARI,7,0.4134810527882478
2,SCANIT_emb_seed5,SCANIT,ARI,9,0.4610798706549436
2,SCANIT_emb_seed5,SCANIT,Completeness,5,0.671610312648666
2,SCANIT_emb_seed5,SCANIT,Completeness,6,0.6084535330926043
2,SCANIT_emb_seed5,SCANIT,Completeness,7,0.5773270411664462
2,SCANIT_emb_seed5,SCANIT,Completeness,9,0.5818274100722759
2,SCANIT_emb_seed5,SCANIT,Homogeneity,5,0.5514698602095267
2,SCANIT_emb_seed5,SCANIT,Homogeneity,6,0.5590689587084651
2,SCANIT_emb_seed5,SCANIT,Homogeneity,7,0.5707082375217443
2,SCANIT_emb_seed5,SCANIT,Homogeneity,9,0.6457133164606371
2,SCANIT_emb_seed5,SCANIT,NMI,5,0.6056395213506227
2,SCANIT_emb_seed5,SCANIT,NMI,6,0.5827167965626292
2,SCANIT_emb_seed5,SCANIT,NMI,7,0.5739985595464182
2,SCANIT_emb_seed5,SCANIT,NMI,9,0.6120992643624428
2,SPIN_emb_seed1,SPIN,ARI,6,0.5470841444885018
2,SPIN_emb_seed1,SPIN,ARI,7,0.5844263278781288
2,SPIN_emb_seed1,SPIN,ARI,8,0.5490531419521243
2,SPIN_emb_seed1,SPIN,ARI,9,0.4942542200427671
2,SPIN_emb_seed1,SPIN,Completeness,6,0.7080535376452842
2,SPIN_emb_seed1,SPIN,Completeness,7,0.6756345776645252
2,SPIN_emb_seed1,SPIN,Completeness,8,0.6515107282887658
2,SPIN_emb_seed1,SPIN,Completeness,9,0.6196665844848914
2,SPIN_emb_seed1,SPIN,Homogeneity,6,0.5792517172153777
2,SPIN_emb_seed1,SPIN,Homogeneity,7,0.6578076412796995
2,SPIN_emb_seed1,SPIN,Homogeneity,8,0.6595058152099192
2,SPIN_emb_seed1,SPIN,Homogeneity,9,0.6855581902249902
2,SPIN_emb_seed1,SPIN,NMI,6,0.6372089696873764
2,SPIN_emb_seed1,SPIN,NMI,7,0.6665934806370777
2,SPIN_emb_seed1,SPIN,NMI,8,0.6554838931802108
2,SPIN_emb_seed1,SPIN,NMI,9,0.6509420727432047
2,SPIN_emb_seed2,SPIN,ARI,5,0.4055064673919568
2,SPIN_emb_seed2,SPIN,ARI,7,0.493073732219246
2,SPIN_emb_seed2,SPIN,ARI,8,0.615195664422583
2,SPIN_emb_seed2,SPIN,ARI,9,0.4960992080007721
2,SPIN_emb_seed2,SPIN,ARI,10,0.5460913261678555
2,SPIN_emb_seed2,SPIN,Completeness,5,0.6350271042121814
2,SPIN_emb_seed2,SPIN,Completeness,7,0.6564204175238192
2,SPIN_emb_seed2,SPIN,Completeness,8,0.6612952298646689
2,SPIN_emb_seed2,SPIN,Completeness,9,0.6220126208151567
2,SPIN_emb_seed2,SPIN,Completeness,10,0.6402954073134206
2,SPIN_emb_seed2,SPIN,Homogeneity,5,0.5019956545785924
2,SPIN_emb_seed2,SPIN,Homogeneity,7,0.5445117390447903
2,SPIN_emb_seed2,SPIN,Homogeneity,8,0.6618005753347743
2,SPIN_emb_seed2,SPIN,Homogeneity,9,0.689275484533822
2,SPIN_emb_seed2,SPIN,Homogeneity,10,0.6900083375970847
2,SPIN_emb_seed2,SPIN,NMI,5,0.5607290520607805
2,SPIN_emb_seed2,SPIN,NMI,7,0.5952519817800085
2,SPIN_emb_seed2,SPIN,NMI,8,0.6614230025479119
2,SPIN_emb_seed2,SPIN,NMI,9,0.6539189196479713
2,SPIN_emb_seed2,SPIN,NMI,10,0.6642229960814007
2,SPIN_emb_seed3,SPIN,ARI,5,0.4849798923580003
2,SPIN_emb_seed3,SPIN,ARI,6,0.5654197556007216
2,SPIN_emb_seed3,SPIN,ARI,7,0.5862693017923976
2,SPIN_emb_seed3,SPIN,ARI,8,0.5686076631192022
2,SPIN_emb_seed3,SPIN,ARI,10,0.5432737762173693
2,SPIN_emb_seed3,SPIN,Completeness,5,0.6984958743888322
2,SPIN_emb_seed3,SPIN,Completeness,6,0.6994825842282868
2,SPIN_emb_seed3,SPIN,Completeness,7,0.6823194419469388
2,SPIN_emb_seed3,SPIN,Completeness,8,0.6496015000700677
2,SPIN_emb_seed3,SPIN,Completeness,10,0.6259300158391459
2,SPIN_emb_seed3,SPIN,Homogeneity,5,0.4828298948596261
2,SPIN_emb_seed3,SPIN,Homogeneity,6,0.5642217183106406
2,SPIN_emb_seed3,SPIN,Homogeneity,7,0.6039038775495754
2,SPIN_emb_seed3,SPIN,Homogeneity,8,0.6517132695701459
2,SPIN_emb_seed3,SPIN,Homogeneity,10,0.6842688626854111
2,SPIN_emb_seed3,SPIN,NMI,5,0.5709766067417608
2,SPIN_emb_seed3,SPIN,NMI,6,0.6246133131124543
2,SPIN_emb_seed3,SPIN,NMI,7,0.6407213280513617
2,SPIN_emb_seed3,SPIN,NMI,8,0.6506100771759921
2,SPIN_emb_seed3,SPIN,NMI,10,0.6538006207748193
2,SPIN_emb_seed4,SPIN,ARI,5,0.5129989874719332
2,SPIN_emb_seed4,SPIN,ARI,7,0.5761000987596323
2,SPIN_emb_seed4,SPIN,ARI,8,0.670241562719284
2,SPIN_emb_seed4,SPIN,ARI,9,0.6024047849555688
2,SPIN_emb_seed4,SPIN,Completeness,5,0.7444897350448865
2,SPIN_emb_seed4,SPIN,Completeness,7,0.6900518748160966
2,SPIN_emb_seed4,SPIN,Completeness,8,0.6927745809249954
2,SPIN_emb_seed4,SPIN,Completeness,9,0.6542433071208894
2,SPIN_emb_seed4,SPIN,Homogeneity,5,0.4943361379527581
2,SPIN_emb_seed4,SPIN,Homogeneity,7,0.5968242465602618
2,SPIN_emb_seed4,SPIN,Homogeneity,8,0.6719816091853561
2,SPIN_emb_seed4,SPIN,Homogeneity,9,0.6733489818784408
2,SPIN_emb_seed4,SPIN,NMI,5,0.5941564321336403
2,SPIN_emb_seed4,SPIN,NMI,7,0.6381673953754121
2,SPIN_emb_seed4,SPIN,NMI,8,0.682219697651706
2,SPIN_emb_seed4,SPIN,NMI,9,0.6633533597791711
2,SPIN_emb_seed5,SPIN,ARI,5,0.5344410712868448
2,SPIN_emb_seed5,SPIN,ARI,7,0.6377024499852125
2,SPIN_emb_seed5,SPIN,ARI,9,0.6355126567812723
2,SPIN_emb_seed5,SPIN,ARI,10,0.5941093679596481
2,SPIN_emb_seed5,SPIN,Completeness,5,0.7152067942690088
2,SPIN_emb_seed5,SPIN,Completeness,7,0.6907492715774931
2,SPIN_emb_seed5,SPIN,Completeness,9,0.6780838442586201
2,SPIN_emb_seed5,SPIN,Completeness,10,0.6438970981712216
2,SPIN_emb_seed5,SPIN,Homogeneity,5,0.5453896473207136
2,SPIN_emb_seed5,SPIN,Homogeneity,7,0.6630714318347104
2,SPIN_emb_seed5,SPIN,Homogeneity,9,0.6794115925938846
2,SPIN_emb_seed5,SPIN,Homogeneity,10,0.6843429584156586
2,SPIN_emb_seed5,SPIN,NMI,5,0.6188600386589145
2,SPIN_emb_seed5,SPIN,NMI,7,0.676627425462288
2,SPIN_emb_seed5,SPIN,NMI,9,0.6787463926544408
2,SPIN_emb_seed5,SPIN,NMI,10,0.6635029153138071
2,SpaceFlow_emb_seed1,SpaceFlow,ARI,6,0.5840362577938178
2,SpaceFlow_emb_seed1,SpaceFlow,ARI,7,0.6035127822777177
2,SpaceFlow_emb_seed1,SpaceFlow,ARI,8,0.481844254444511
2,SpaceFlow_emb_seed1,SpaceFlow,ARI,9,0.4604095048827318
2,SpaceFlow_emb_seed1,SpaceFlow,ARI,10,0.4482745373689843
2,SpaceFlow_emb_seed1,SpaceFlow,Completeness,6,0.6595649833716797
2,SpaceFlow_emb_seed1,SpaceFlow,Completeness,7,0.6670945082436437
2,SpaceFlow_emb_seed1,SpaceFlow,Completeness,8,0.6019201202613219
2,SpaceFlow_emb_seed1,SpaceFlow,Completeness,9,0.588243856292167
2,SpaceFlow_emb_seed1,SpaceFlow,Completeness,10,0.572696132764406
2,SpaceFlow_emb_seed1,SpaceFlow,Homogeneity,6,0.5931842122459167
2,SpaceFlow_emb_seed1,SpaceFlow,Homogeneity,7,0.6398282581704695
2,SpaceFlow_emb_seed1,SpaceFlow,Homogeneity,8,0.6291427209526241
2,SpaceFlow_emb_seed1,SpaceFlow,Homogeneity,9,0.6646260658298961
2,SpaceFlow_emb_seed1,SpaceFlow,Homogeneity,10,0.6326380164424115
2,SpaceFlow_emb_seed1,SpaceFlow,NMI,6,0.6246142167664559
2,SpaceFlow_emb_seed1,SpaceFlow,NMI,7,0.6531769561497895
2,SpaceFlow_emb_seed1,SpaceFlow,NMI,8,0.6152304327273993
2,SpaceFlow_emb_seed1,SpaceFlow,NMI,9,0.6241066100363762
2,SpaceFlow_emb_seed1,SpaceFlow,NMI,10,0.6011766043378679
2,SpaceFlow_emb_seed2,SpaceFlow,ARI,5,0.5778322134018635
2,SpaceFlow_emb_seed2,SpaceFlow,ARI,6,0.5802196143373946
2,SpaceFlow_emb_seed2,SpaceFlow,ARI,8,0.6228897954639202
2,SpaceFlow_emb_seed2,SpaceFlow,ARI,10,0.4832301457627908
2,SpaceFlow_emb_seed2,SpaceFlow,Completeness,5,0.7205604456718813
2,SpaceFlow_emb_seed2,SpaceFlow,Completeness,6,0.6659762630074597
2,SpaceFlow_emb_seed2,SpaceFlow,Completeness,8,0.6878298646289744
2,SpaceFlow_emb_seed2,SpaceFlow,Completeness,10,0.6008495343822199
2,SpaceFlow_emb_seed2,SpaceFlow,Homogeneity,5,0.5786580110377527
2,SpaceFlow_emb_seed2,SpaceFlow,Homogeneity,6,0.5979279067990663
2,SpaceFlow_emb_seed2,SpaceFlow,Homogeneity,8,0.6604850701018201
2,SpaceFlow_emb_seed2,SpaceFlow,Homogeneity,10,0.6800956133926129
2,SpaceFlow_emb_seed2,SpaceFlow,NMI,5,0.6418598383845999
2,SpaceFlow_emb_seed2,SpaceFlow,NMI,6,0.6301202297305036
2,SpaceFlow_emb_seed2,SpaceFlow,NMI,8,0.6738772000809923
2,SpaceFlow_emb_seed2,SpaceFlow,NMI,10,0.6379989368518488
2,SpaceFlow_emb_seed3,SpaceFlow,ARI,5,0.502054195356676
2,SpaceFlow_emb_seed3,SpaceFlow,ARI,6,0.6058246579947153
2,SpaceFlow_emb_seed3,SpaceFlow,ARI,7,0.5769045594272255
2,SpaceFlow_emb_seed3,SpaceFlow,ARI,8,0.4765114623373891
2,SpaceFlow_emb_seed3,SpaceFlow,ARI,9,0.4716730337164275
2,SpaceFlow_emb_seed3,SpaceFlow,ARI,10,0.4567421895501231
2,SpaceFlow_emb_seed3,SpaceFlow,Completeness,5,0.6874849920175861
2,SpaceFlow_emb_seed3,SpaceFlow,Completeness,6,0.6700923431736354
2,SpaceFlow_emb_seed3,SpaceFlow,Completeness,7,0.6649018209786108
2,SpaceFlow_emb_seed3,SpaceFlow,Completeness,8,0.6081176262997773
2,SpaceFlow_emb_seed3,SpaceFlow,Completeness,9,0.5960002710746966
2,SpaceFlow_emb_seed3,SpaceFlow,Completeness,10,0.5827442415939355
2,SpaceFlow_emb_seed3,SpaceFlow,Homogeneity,5,0.4992826916113432
2,SpaceFlow_emb_seed3,SpaceFlow,Homogeneity,6,0.602088813084944
2,SpaceFlow_emb_seed3,SpaceFlow,Homogeneity,7,0.6066693970395061
2,SpaceFlow_emb_seed3,SpaceFlow,Homogeneity,8,0.6154452270572466
2,SpaceFlow_emb_seed3,SpaceFlow,Homogeneity,9,0.6382289550153504
2,SpaceFlow_emb_seed3,SpaceFlow,Homogeneity,10,0.6628197489215275
2,SpaceFlow_emb_seed3,SpaceFlow,NMI,5,0.5784609102387189
2,SpaceFlow_emb_seed3,SpaceFlow,NMI,6,0.6342730381972709
2,SpaceFlow_emb_seed3,SpaceFlow,NMI,7,0.6344522133054702
2,SpaceFlow_emb_seed3,SpaceFlow,NMI,8,0.611759485127772
2,SpaceFlow_emb_seed3,SpaceFlow,NMI,9,0.6163921938583506
2,SpaceFlow_emb_seed3,SpaceFlow,NMI,10,0.6202080259865431
2,SpaceFlow_emb_seed4,SpaceFlow,ARI,5,0.5568756754323577
2,SpaceFlow_emb_seed4,SpaceFlow,ARI,6,0.5945715755917289
2,SpaceFlow_emb_seed4,SpaceFlow,ARI,7,0.6270188978806672
2,SpaceFlow_emb_seed4,SpaceFlow,ARI,8,0.6198619311141215
2,SpaceFlow_emb_seed4,SpaceFlow,ARI,9,0.5665721500893104
2,SpaceFlow_emb_seed4,SpaceFlow,Completeness,5,0.6916626050142834
2,SpaceFlow_emb_seed4,SpaceFlow,Completeness,6,0.6813871311989849
2,SpaceFlow_emb_seed4,SpaceFlow,Completeness,7,0.6694148052512896
2,SpaceFlow_emb_seed4,SpaceFlow,Completeness,8,0.658581919628831
2,SpaceFlow_emb_seed4,SpaceFlow,Completeness,9,0.6216506767266159
2,SpaceFlow_emb_seed4,SpaceFlow,Homogeneity,5,0.5619548033664791
2,SpaceFlow_emb_seed4,SpaceFlow,Homogeneity,6,0.6158050182603966
2,SpaceFlow_emb_seed4,SpaceFlow,Homogeneity,7,0.6558405967955785
2,SpaceFlow_emb_seed4,SpaceFlow,Homogeneity,8,0.6528407337821837
2,SpaceFlow_emb_seed4,SpaceFlow,Homogeneity,9,0.6461970740284744
2,SpaceFlow_emb_seed4,SpaceFlow,NMI,5,0.6200843906521974
2,SpaceFlow_emb_seed4,SpaceFlow,NMI,6,0.6469382580603245
2,SpaceFlow_emb_seed4,SpaceFlow,NMI,7,0.6625544371230427
2,SpaceFlow_emb_seed4,SpaceFlow,NMI,8,0.6556987597367883
2,SpaceFlow_emb_seed4,SpaceFlow,NMI,9,0.6336862578796469
2,SpaceFlow_emb_seed5,SpaceFlow,ARI,5,0.5937688549318001
2,SpaceFlow_emb_seed5,SpaceFlow,ARI,7,0.4752793138956668
2,SpaceFlow_emb_seed5,SpaceFlow,ARI,8,0.470800338616966
2,SpaceFlow_emb_seed5,SpaceFlow,ARI,10,0.46091582402655
2,SpaceFlow_emb_seed5,SpaceFlow,Completeness,5,0.7173644188348319
2,SpaceFlow_emb_seed5,SpaceFlow,Completeness,7,0.6380601842807555
2,SpaceFlow_emb_seed5,SpaceFlow,Completeness,8,0.6062762435616074
2,SpaceFlow_emb_seed5,SpaceFlow,Completeness,10,0.5929622549014103
2,SpaceFlow_emb_seed5,SpaceFlow,Homogeneity,5,0.5878135105157536
2,SpaceFlow_emb_seed5,SpaceFlow,Homogeneity,7,0.6307952055982189
2,SpaceFlow_emb_seed5,SpaceFlow,Homogeneity,8,0.6483924060685804
2,SpaceFlow_emb_seed5,SpaceFlow,Homogeneity,10,0.6582226599259022
2,SpaceFlow_emb_seed5,SpaceFlow,NMI,5,0.6461587922330702
2,SpaceFlow_emb_seed5,SpaceFlow,NMI,7,0.6344068967005079
2,SpaceFlow_emb_seed5,SpaceFlow,NMI,8,0.6266227781969533
2,SpaceFlow_emb_seed5,SpaceFlow,NMI,10,0.6238604174619216
3,Banksy_emb_seed1,Banksy,ARI,5,0.4963828309767054
3,Banksy_emb_seed1,Banksy,ARI,8,0.5141602656536238
3,Banksy_emb_seed1,Banksy,Completeness,5,0.6495616012920205
3,Banksy_emb_seed1,Banksy,Completeness,8,0.617879932152973
3,Banksy_emb_seed1,Banksy,Homogeneity,5,0.5327206401060061
3,Banksy_emb_seed1,Banksy,Homogeneity,8,0.6374304102388598
3,Banksy_emb_seed1,Banksy,NMI,5,0.5853676218960842
3,Banksy_emb_seed1,Banksy,NMI,8,0.627460968930016
3,Banksy_emb_seed2,Banksy,ARI,5,0.5106528127647497
3,Banksy_emb_seed2,Banksy,ARI,6,0.4900251289071052
3,Banksy_emb_seed2,Banksy,ARI,8,0.538242247589021
3,Banksy_emb_seed2,Banksy,Completeness,5,0.6574050830812112
3,Banksy_emb_seed2,Banksy,Completeness,6,0.6187991391270383
3,Banksy_emb_seed2,Banksy,Completeness,8,0.6323550721737153
3,Banksy_emb_seed2,Banksy,Homogeneity,5,0.5374076239094995
3,Banksy_emb_seed2,Banksy,Homogeneity,6,0.5604368850636348
3,Banksy_emb_seed2,Banksy,Homogeneity,8,0.6596773542145802
3,Banksy_emb_seed2,Banksy,NMI,5,0.5913805596100804
3,Banksy_emb_seed2,Banksy,NMI,6,0.5881737920115332
3,Banksy_emb_seed2,Banksy,NMI,8,0.6457273203415627
3,Banksy_emb_seed3,Banksy,ARI,5,0.4981643749158759
3,Banksy_emb_seed3,Banksy,ARI,6,0.4900251289071052
3,Banksy_emb_seed3,Banksy,ARI,8,0.538242247589021
3,Banksy_emb_seed3,Banksy,Completeness,5,0.6424059082911091
3,Banksy_emb_seed3,Banksy,Completeness,6,0.6187991391270383
3,Banksy_emb_seed3,Banksy,Completeness,8,0.6323550721737153
3,Banksy_emb_seed3,Banksy,Homogeneity,5,0.5241630490828075
3,Banksy_emb_seed3,Banksy,Homogeneity,6,0.5604368850636348
3,Banksy_emb_seed3,Banksy,Homogeneity,8,0.6596773542145802
3,Banksy_emb_seed3,Banksy,NMI,5,0.5772919594855097
3,Banksy_emb_seed3,Banksy,NMI,6,0.5881737920115332
3,Banksy_emb_seed3,Banksy,NMI,8,0.6457273203415627
3,Banksy_emb_seed4,Banksy,ARI,5,0.4981643749158759
3,Banksy_emb_seed4,Banksy,ARI,6,0.4900251289071052
3,Banksy_emb_seed4,Banksy,ARI,8,0.5377844296310998
3,Banksy_emb_seed4,Banksy,Completeness,5,0.6424059082911091
3,Banksy_emb_seed4,Banksy,Completeness,6,0.6187991391270383
3,Banksy_emb_seed4,Banksy,Completeness,8,0.6319090091800468
3,Banksy_emb_seed4,Banksy,Homogeneity,5,0.5241630490828075
3,Banksy_emb_seed4,Banksy,Homogeneity,6,0.5604368850636348
3,Banksy_emb_seed4,Banksy,Homogeneity,8,0.6592156921937945
3,Banksy_emb_seed4,Banksy,NMI,5,0.5772919594855097
3,Banksy_emb_seed4,Banksy,NMI,6,0.5881737920115332
3,Banksy_emb_seed4,Banksy,NMI,8,0.6452735850183993
3,Banksy_emb_seed5,Banksy,ARI,5,0.4981643749158759
3,Banksy_emb_seed5,Banksy,ARI,6,0.4900251289071052
3,Banksy_emb_seed5,Banksy,ARI,8,0.538242247589021
3,Banksy_emb_seed5,Banksy,Completeness,5,0.6424059082911091
3,Banksy_emb_seed5,Banksy,Completeness,6,0.6187991391270383
3,Banksy_emb_seed5,Banksy,Completeness,8,0.6323550721737153
3,Banksy_emb_seed5,Banksy,Homogeneity,5,0.5241630490828075
3,Banksy_emb_seed5,Banksy,Homogeneity,6,0.5604368850636348
3,Banksy_emb_seed5,Banksy,Homogeneity,8,0.6596773542145802
3,Banksy_emb_seed5,Banksy,NMI,5,0.5772919594855097
3,Banksy_emb_seed5,Banksy,NMI,6,0.5881737920115332
3,Banksy_emb_seed5,Banksy,NMI,8,0.6457273203415627
3,GraphST_emb_seed1,GraphST,ARI,5,0.3285436820994456
3,GraphST_emb_seed1,GraphST,ARI,7,0.497706048401224
3,GraphST_emb_seed1,GraphST,ARI,9,0.4476128117229299
3,GraphST_emb_seed1,GraphST,ARI,10,0.4169055996723229
3,GraphST_emb_seed1,GraphST,Completeness,5,0.7112782721776545
3,GraphST_emb_seed1,GraphST,Completeness,7,0.6304654259742645
3,GraphST_emb_seed1,GraphST,Completeness,9,0.5617428972975081
3,GraphST_emb_seed1,GraphST,Completeness,10,0.532287862708694
3,GraphST_emb_seed1,GraphST,Homogeneity,5,0.4041066702375326
3,GraphST_emb_seed1,GraphST,Homogeneity,7,0.5275473783591743
3,GraphST_emb_seed1,GraphST,Homogeneity,9,0.5728196428027363
3,GraphST_emb_seed1,GraphST,Homogeneity,10,0.581761148444366
3,GraphST_emb_seed1,GraphST,NMI,5,0.5110644912526344
3,GraphST_emb_seed1,GraphST,NMI,7,0.5744329965509677
3,GraphST_emb_seed1,GraphST,NMI,9,0.5672269970960642
3,GraphST_emb_seed1,GraphST,NMI,10,0.5559012071877754
3,GraphST_emb_seed2,GraphST,ARI,5,0.4278468274576126
3,GraphST_emb_seed2,GraphST,ARI,7,0.4159759694271778
3,GraphST_emb_seed2,GraphST,ARI,8,0.4116466017097716
3,GraphST_emb_seed2,GraphST,ARI,10,0.3991071682725903
3,GraphST_emb_seed2,GraphST,Completeness,5,0.636405519454181
3,GraphST_emb_seed2,GraphST,Completeness,7,0.5486416466411824
3,GraphST_emb_seed2,GraphST,Completeness,8,0.5481186387364577
3,GraphST_emb_seed2,GraphST,Completeness,10,0.5239166720236481
3,GraphST_emb_seed2,GraphST,Homogeneity,5,0.4821908268433116
3,GraphST_emb_seed2,GraphST,Homogeneity,7,0.5381645910859225
3,GraphST_emb_seed2,GraphST,Homogeneity,8,0.5413386319348308
3,GraphST_emb_seed2,GraphST,Homogeneity,10,0.5830844291067897
3,GraphST_emb_seed2,GraphST,NMI,5,0.5486678097045142
3,GraphST_emb_seed2,GraphST,NMI,7,0.5433508145055159
3,GraphST_emb_seed2,GraphST,NMI,8,0.544707538366783
3,GraphST_emb_seed2,GraphST,NMI,10,0.5517565473203634
3,GraphST_emb_seed3,GraphST,ARI,8,0.4384414233400961
3,GraphST_emb_seed3,GraphST,ARI,10,0.4135872526738351
3,GraphST_emb_seed3,GraphST,Completeness,8,0.561043095347402
3,GraphST_emb_seed3,GraphST,Completeness,10,0.5306555778911037
3,GraphST_emb_seed3,GraphST,Homogeneity,8,0.5654983696711398
3,GraphST_emb_seed3,GraphST,Homogeneity,10,0.5722175656566952
3,GraphST_emb_seed3,GraphST,NMI,8,0.5631943763554351
3,GraphST_emb_seed3,GraphST,NMI,10,0.5506534359993397
3,GraphST_emb_seed4,GraphST,ARI,5,0.3565676057126357
3,GraphST_emb_seed4,GraphST,ARI,7,0.4658558861540937
3,GraphST_emb_seed4,GraphST,ARI,8,0.4670027490579684
3,GraphST_emb_seed4,GraphST,Completeness,5,0.6964091412518858
3,GraphST_emb_seed4,GraphST,Completeness,7,0.5913942714980341
3,GraphST_emb_seed4,GraphST,Completeness,8,0.5918389246445229
3,GraphST_emb_seed4,GraphST,Homogeneity,5,0.4289199022971864
3,GraphST_emb_seed4,GraphST,Homogeneity,7,0.5598839050627454
3,GraphST_emb_seed4,GraphST,Homogeneity,8,0.5785301568285476
3,GraphST_emb_seed4,GraphST,NMI,5,0.5235986760633731
3,GraphST_emb_seed4,GraphST,NMI,7,0.5752078705203815
3,GraphST_emb_seed4,GraphST,NMI,8,0.5851088708886286
3,GraphST_emb_seed5,GraphST,ARI,6,0.4810809002358339
3,GraphST_emb_seed5,GraphST,ARI,8,0.4309106240333515
3,GraphST_emb_seed5,GraphST,ARI,9,0.4352038686201979
3,GraphST_emb_seed5,GraphST,Completeness,6,0.6588778072686345
3,GraphST_emb_seed5,GraphST,Completeness,8,0.567879883290518
3,GraphST_emb_seed5,GraphST,Completeness,9,0.5658239655708941
3,GraphST_emb_seed5,GraphST,Homogeneity,6,0.5308597970552871
3,GraphST_emb_seed5,GraphST,Homogeneity,8,0.5599168781574664
